employee_id,is_promoted
32913,1
33183,0
57723,0
35170,1
75666,1
72867,1
59128,1
57490,0
13646,0
35593,0
24183,0
29094,1
14660,1
67323,1
24900,1
33039,1
8234,0
63020,1
26031,1
49229,0
33077,1
39115,0
13235,1
5964,1
12949,0
53367,1
40970,0
3424,0
61957,1
19727,0
46770,0
70259,0
20238,0
54587,1
32661,1
4032,1
46372,1
40079,0
73711,1
63843,1
52086,1
57836,0
17532,1
38544,0
67533,0
71945,0
29808,1
13449,1
52831,0
71599,1
18145,0
52375,0
78261,1
38243,0
38093,0
31107,1
73406,0
73205,0
37966,0
76855,1
55476,0
67080,1
41971,1
8394,0
65135,1
44586,0
23952,0
4736,1
62391,1
53956,1
8550,0
14047,1
21823,0
10343,0
36227,1
1464,1
3159,0
67822,1
12364,0
15822,1
69010,0
18303,1
74868,1
7197,0
37904,0
26127,1
20814,0
40889,1
33672,1
57521,0
42596,1
54842,1
2619,1
7649,0
15977,0
16525,0
28740,1
33897,1
62872,0
23372,0
17233,0
66443,0
61766,0
11839,0
25177,0
11520,0
73089,0
37804,1
60674,1
44865,0
31177,0
28455,1
76531,0
52373,0
3574,1
44282,0
32530,0
12027,0
13361,1
69492,1
73643,0
31338,1
27303,1
50635,0
7349,1
3630,0
37625,1
66194,0
61588,1
54194,1
23542,1
73941,0
76887,1
39981,0
8718,1
44318,0
2314,0
78125,0
65292,0
45093,0
8640,0
12665,1
36048,0
55261,1
10107,1
21700,1
24764,1
68340,0
39278,0
61370,0
5748,1
51248,1
29211,0
24077,0
70482,1
73500,0
52445,1
64598,1
6096,1
64681,0
71879,0
64617,1
69864,0
45823,0
47606,0
58139,0
19861,1
35747,0
23054,1
15662,1
46525,1
50819,1
5634,0
52899,0
15750,1
48224,1
71950,0
61389,1
59515,0
61743,1
35052,0
22389,0
1883,0
73999,1
12307,1
655,1
69922,0
8165,0
63267,1
48890,1
26071,1
43335,1
4936,0
44936,0
2975,1
56558,1
67768,0
35532,1
28148,0
29310,1
71272,1
72910,1
22023,0
1164,1
74437,1
18373,0
16368,1
51701,0
8220,0
56473,1
44215,0
9350,0
59407,1
52819,1
72002,1
4829,1
74253,1
8341,0
78239,1
65724,1
7446,1
53273,1
12417,1
50061,0
32578,1
29579,0
63032,0
39672,0
18665,0
46863,0
5719,0
58182,1
34549,0
17303,1
51341,0
49552,1
49947,1
70300,1
38543,0
57119,0
64138,1
8944,0
56947,0
6601,0
61978,1
35848,0
34559,0
12744,0
33833,1
56075,0
68274,0
2854,1
48611,0
30943,0
69012,1
21060,0
6709,0
50492,1
30624,0
40654,0
24439,0
56745,0
12379,1
19657,1
55720,0
63213,1
55167,0
77318,0
49416,0
34063,0
11731,1
78107,0
65732,1
7443,0
41708,0
2636,0
64673,0
19690,0
32318,1
6940,0
21496,1
74171,0
54085,0
4612,1
788,0
16070,0
50063,1
15540,1
19643,0
49468,0
70243,1
29528,1
13974,1
31221,1
18862,1
75921,0
68327,0
39113,1
43762,1
71243,0
38806,1
30612,1
117,0
26161,0
9209,0
16752,0
3309,1
66952,1
65824,0
52001,1
15768,0
17769,1
38996,1
75826,1
49700,1
5425,1
77698,1
47638,0
8586,0
69065,1
19119,0
22666,0
71164,1
43921,0
37711,0
52717,0
7219,0
55821,1
65491,0
24784,1
1224,0
37836,0
1189,0
706,0
38409,1
6168,1
61059,0
9914,1
412,0
40664,0
17551,1
77276,1
72368,0
37671,1
64054,1
14317,0
70698,0
41538,1
19257,1
70748,1
72876,1
66798,0
26444,0
28280,1
5336,0
32943,1
23670,0
28061,1
31487,1
77429,1
20336,0
22543,1
38339,1
38888,0
12349,1
17347,1
32240,1
65919,0
5886,1
62750,0
31404,1
78009,1
44002,0
51028,1
9849,0
5437,1
49390,1
59752,1
66202,0
47106,0
30795,1
56633,0
75388,1
53408,0
38696,0
33192,0
25454,1
71811,0
37611,1
39338,0
10269,1
33009,0
10758,0
30160,0
32978,1
6385,0
46551,0
52218,0
5809,0
29227,0
22072,1
49153,1
54995,1
72010,1
56115,0
41998,0
16061,1
36948,1
61126,1
34774,0
30344,1
42521,1
23042,1
57301,1
47777,0
42229,1
67137,0
39155,1
31593,1
74360,1
58881,1
55018,0
19902,1
49260,0
10104,1
63968,1
76077,1
54294,0
68719,0
45992,1
71304,0
7280,1
55437,0
17370,1
16085,0
34486,1
15357,0
36409,1
30884,1
64719,0
69446,1
71779,1
16163,0
36831,0
8210,1
20123,0
44745,1
27718,1
368,1
67510,1
6090,0
69346,1
70562,1
30506,1
45072,1
75856,1
13466,1
17689,1
63895,1
56687,0
45344,0
47305,1
63780,0
16813,1
77437,1
45065,0
11710,1
49542,0
34881,0
65657,0
54310,0
47919,1
25700,1
62541,1
51978,0
53705,1
51822,1
41582,0
24547,0
73552,1
42857,1
7078,0
54861,0
26995,1
72133,1
46760,0
19788,1
46980,1
34580,1
75131,0
23582,0
2184,1
57186,0
31015,1
74034,1
9363,1
20607,0
403,1
66606,0
60801,1
54957,0
29451,0
42552,0
7681,1
53117,1
35300,0
3483,1
76854,1
2569,0
64309,0
67041,1
6287,1
26051,1
48152,1
35373,0
57409,0
66980,1
38266,0
26217,1
57800,1
70212,1
19570,1
59445,0
3845,1
52337,0
38320,0
6642,1
14797,0
16173,1
26439,0
8864,1
64189,1
7241,0
59413,1
7902,0
71544,1
52551,0
15695,1
67362,0
53788,0
7310,0
16503,1
63074,0
15209,0
25809,1
23312,1
34268,0
41417,1
11609,0
46348,1
38867,0
46435,0
45832,1
18695,1
71027,1
45405,1
51477,1
24629,1
20348,1
17562,0
38894,0
21626,1
630,1
4975,0
13612,1
61598,0
16010,0
77859,1
29040,0
12887,1
44525,1
24796,0
38411,0
41764,1
58339,0
47330,0
33934,0
2669,1
28923,1
53891,0
48700,1
45180,1
72580,0
8885,0
12362,1
17378,0
49536,0
36604,1
52775,0
20004,1
73252,0
40533,1
14125,1
37930,0
77969,0
40493,0
54021,0
7603,0
49715,1
74682,0
37675,0
34173,0
25130,0
50523,0
4347,1
57047,0
75662,1
5456,0
77045,1
50588,0
46157,1
51684,0
78055,1
68471,1
60364,1
15592,1
23142,0
39393,0
39044,1
45097,1
41350,1
67508,0
58891,0
10413,1
27865,0
42617,1
50213,1
19280,0
33744,1
57006,0
14265,0
70833,1
11971,1
28375,1
3332,1
7353,1
16958,0
24662,0
10903,1
29084,1
26992,1
30463,0
43612,0
41043,1
38972,1
3328,0
24836,0
5787,0
35955,1
2130,1
30569,0
21401,1
56163,1
72673,0
56479,1
19128,1
49158,1
41368,0
5027,1
44033,0
50385,1
24301,1
63683,0
46229,1
24757,1
30286,1
42355,0
72824,1
60640,1
37992,1
36430,1
21652,1
64548,1
2124,1
55050,0
36238,1
57574,1
31635,1
4409,1
30171,1
4511,1
24019,1
44403,1
2215,1
26566,1
25044,0
68480,0
77152,1
66748,1
73997,0
39433,1
49289,1
29664,0
45001,0
12437,0
72547,1
40063,0
35749,1
57812,1
45016,0
26949,1
76432,1
28843,1
27500,1
14746,1
28970,0
53386,1
29370,0
16861,1
78088,0
74922,0
74420,1
12365,1
67513,0
66801,1
77964,0
2194,0
16100,1
43192,0
50570,0
15652,0
45870,1
8359,0
52143,1
34450,0
75705,1
69800,0
77523,0
29724,1
27380,1
44567,0
40513,1
18743,0
22384,1
26657,0
64958,0
68512,1
3929,1
18893,0
22188,1
13633,0
3164,1
70692,0
22771,0
70926,1
2600,1
1620,0
20615,0
77587,0
17315,1
24693,0
21654,1
25896,0
48916,1
56982,1
35861,1
54537,1
71709,0
16252,0
60850,0
9869,1
48447,1
16885,1
43706,0
77810,1
60884,0
37070,0
10130,1
48226,1
45302,1
2238,0
58323,1
787,1
36838,1
2933,1
17625,0
4259,0
48882,1
8856,0
12468,0
14686,1
46524,0
18729,1
58237,1
59187,1
76284,1
72808,1
55791,0
71609,0
76224,0
46893,0
50901,0
14176,1
41579,1
5408,0
51365,0
40771,0
13778,0
67311,1
23808,0
33172,1
45939,1
4954,1
4324,1
62172,1
30694,1
6558,0
72972,0
63340,1
55938,0
37767,0
19627,0
47978,1
67168,1
28111,0
37961,1
55588,0
19641,0
34869,1
37418,1
34989,1
2869,1
54821,0
62284,1
31281,1
75888,1
57899,0
29597,1
37368,1
67642,0
48837,1
21941,1
11598,1
31095,1
5289,1
63984,0
61550,1
66356,0
17695,0
49112,1
59308,0
63169,0
75911,1
69803,0
42251,0
17319,0
18860,0
9775,0
59111,0
34251,1
40393,1
32894,0
10753,0
33623,1
23000,1
36873,1
9416,1
60369,1
57650,1
46873,0
42726,0
38912,0
6169,1
44055,0
17994,0
35256,0
27403,0
68035,1
22537,0
61231,1
13192,1
66924,0
55678,1
38768,1
76703,1
14130,0
10731,1
38716,1
53810,1
6973,0
61597,0
44024,0
23577,1
37717,1
61515,0
56724,0
54215,1
5065,1
49843,0
13042,1
51417,1
21742,0
63337,0
21146,0
9594,0
43743,1
69940,0
20517,1
69190,0
57050,0
49523,1
566,1
47527,1
65446,0
62795,1
52465,1
32826,1
49985,1
15663,0
9028,0
40163,1
29507,0
41316,0
63211,1
56212,1
41315,0
4934,0
43178,1
4090,1
13492,1
76160,0
64092,0
13352,1
13665,1
13767,1
17210,0
68789,1
23265,1
26983,1
17874,0
75543,1
27690,1
77360,1
6042,1
49132,0
46402,1
38026,0
8066,0
48686,0
72282,0
36788,0
26823,1
59662,0
32892,1
51080,0
27353,1
24707,0
43387,1
73875,1
74104,1
77219,1
36751,0
18070,0
40056,1
2182,1
8804,1
42610,0
16547,0
61191,0
39072,1
5280,1
27073,0
42128,1
52300,1
60735,1
60076,1
67830,0
1946,0
39267,0
43237,1
21438,0
14842,0
18284,0
49675,0
2012,0
4430,1
59659,1
30182,1
48823,0
56238,1
35623,0
70894,1
6714,1
74999,1
400,1
7767,0
21638,0
69096,0
5421,1
11405,0
19563,1
75188,0
18295,1
62036,0
14292,1
37014,1
37323,1
37063,1
7282,0
51994,1
28769,1
38296,1
35959,0
17486,1
78168,1
73772,1
63469,0
39257,1
11152,1
69178,0
27802,0
71453,0
9823,1
32750,1
51919,0
30177,1
123,0
35958,0
23390,0
31517,1
59292,0
54167,1
5348,0
20605,1
7270,0
59890,0
34800,0
52781,1
52759,1
7906,1
10307,1
64979,0
55003,1
32974,1
11510,0
4073,1
6278,1
73145,1
49198,0
57354,0
1760,1
48341,1
77730,1
10449,1
18869,1
4461,0
69185,1
76523,1
25551,1
71782,0
54180,1
1626,0
10191,0
16832,1
60380,0
39792,0
13342,0
63420,1
24651,0
29571,1
40989,1
52708,1
60408,0
22499,0
72187,1
53737,0
69551,0
59461,1
29090,1
6620,1
55248,1
33941,0
33716,0
76242,0
45800,0
59312,0
20911,1
47021,0
72036,1
61802,0
36555,1
64385,0
12401,1
9754,1
30666,0
69735,1
9503,1
33203,1
25960,1
50215,0
76408,0
31797,1
39519,1
76481,0
75158,0
26016,0
67571,0
50278,1
57297,0
40661,0
2844,1
71548,1
39897,1
23618,0
44419,0
34243,1
903,0
9531,0
78117,0
42997,1
13707,1
30739,1
17174,1
62129,1
44914,1
59774,0
22589,0
16275,0
46677,0
20408,1
34977,1
54022,1
56759,0
48065,0
15478,0
56355,1
16477,1
68448,0
35136,1
20479,0
26416,1
47044,1
72717,1
51159,0
45638,0
47564,0
39757,1
34692,0
2749,0
53621,1
68900,1
44655,0
76446,0
11221,0
7408,1
68414,0
35431,0
70484,0
13890,0
17026,0
62110,1
72463,1
9686,0
6790,1
61919,0
51916,0
4213,0
34772,0
25636,0
31271,1
78240,0
33412,0
63048,1
14969,0
50675,1
43405,0
64726,1
31101,1
11059,1
77124,0
60817,1
16413,0
44348,1
44540,0
69382,0
10888,0
40702,1
77425,1
37124,1
24731,0
67268,1
10021,1
21313,0
27410,1
42544,1
11898,1
56484,1
70065,0
65161,1
68952,1
53533,1
17368,0
56525,0
55147,1
20913,1
22479,0
38644,1
654,0
8535,0
47563,0
21370,1
53986,0
43437,0
336,0
24306,0
37901,0
74806,0
77655,1
48903,1
7888,1
14216,0
29240,1
45783,1
12838,1
62490,0
59750,0
42665,0
59453,0
18343,0
76473,0
17079,1
60881,1
57530,0
11190,0
9413,1
17716,0
43527,1
28467,0
43695,0
39079,1
51385,1
51519,0
15094,0
11499,0
75958,0
62073,1
36812,1
41740,1
35617,1
7996,0
74442,1
147,1
41265,1
52486,0
47940,0
66141,0
32522,1
49723,1
11961,1
16849,1
14149,0
40684,1
2843,0
56817,1
20413,1
41032,1
59287,1
56956,0
3672,1
31203,0
61088,0
3322,1
71830,1
52027,1
44207,1
10987,0
40536,1
69692,0
36416,1
71218,1
63004,0
48400,1
52044,0
67097,1
21110,1
3578,1
63570,1
55210,0
59734,1
67424,1
47004,1
68409,1
61418,0
45815,0
19137,1
76656,1
3505,1
38595,1
27077,1
72347,1
68579,0
18970,0
30005,1
7554,0
55503,0
69083,0
37237,0
46864,1
14644,0
45655,0
40381,1
24146,0
33787,0
16665,0
77645,0
67110,1
28434,1
39340,1
24369,0
2582,1
28547,1
51262,0
59498,1
47833,1
73138,1
32066,1
66109,0
35533,1
10187,0
71045,1
25974,1
4658,1
26900,1
71639,0
75479,1
5118,0
15183,0
53387,0
17693,1
49962,1
65049,0
68631,0
19934,0
59272,1
44456,0
22366,0
4644,1
48114,0
14881,0
6312,0
37960,0
17711,0
28260,0
25251,0
28185,1
39360,0
57797,0
26285,0
67619,1
61742,1
25805,1
53170,1
28520,1
55203,1
32406,0
38150,1
56091,1
65469,0
69108,1
42407,1
59210,0
17085,0
58498,1
4250,1
25694,0
11571,1
55693,1
76447,1
30156,1
27922,1
76715,1
39464,0
41615,0
61496,0
12409,1
34840,1
55053,1
53194,1
36276,1
31152,1
60830,0
8320,0
15471,1
47877,1
57590,0
51738,1
64170,0
3180,1
39748,1
41416,1
23492,1
60554,1
53135,1
61026,0
21631,1
16781,0
49757,1
68296,1
6093,1
15893,1
29947,1
38267,0
29184,1
5529,1
74576,1
38682,0
58405,1
13405,1
27091,0
55948,0
15758,0
74855,0
74065,1
48628,1
73568,0
25786,1
60103,1
6528,1
36263,1
32288,0
11977,1
8572,1
40797,0
21926,0
46654,1
74691,1
10632,0
51263,1
66645,1
24483,1
50871,0
34894,0
38886,0
1480,1
28313,1
44531,1
32727,1
18718,0
30844,1
53850,0
24497,0
45237,0
48844,1
61344,1
23643,1
50697,1
71180,1
38177,1
57594,0
68960,1
38100,1
43574,0
50729,1
52763,0
41282,0
3270,0
2947,1
69653,0
19474,1
61608,1
64459,1
53432,1
35305,1
11307,0
49853,0
56992,1
42373,0
47913,1
78101,0
25462,1
13688,0
29344,1
34061,0
548,0
70813,0
41679,0
2113,1
16810,1
45152,1
19332,1
10090,1
15426,0
40786,1
53206,1
22573,1
50903,0
13058,0
68523,1
62301,0
52903,1
66769,0
16637,0
74742,0
13145,1
10917,1
36566,1
970,0
36875,0
46561,1
34776,0
9379,1
53364,0
67089,0
36647,0
18190,1
29349,0
50103,0
72038,1
25680,1
54476,0
37289,0
34714,0
62217,1
25814,1
7990,0
74815,0
22773,1
33901,1
32675,1
56405,0
54576,0
36106,0
9887,1
71208,0
45046,1
11269,1
51117,1
74134,1
41532,1
22242,0
25552,1
16491,1
19797,1
21414,0
52962,0
23625,0
7352,0
66864,1
52047,1
35187,1
38884,1
69418,1
36807,0
67257,0
25688,1
58443,0
57078,1
40809,1
68207,0
1696,1
76591,1
53115,1
58703,1
23098,0
13383,1
47129,0
24652,1
11053,0
23190,1
23881,0
32998,1
75690,0
26376,1
55623,0
70064,0
30523,1
22489,1
64457,1
7327,0
15616,1
26178,1
46572,0
42295,1
4790,1
67280,1
66539,0
37428,0
2061,1
67611,1
63345,1
13909,0
8190,0
72001,1
50644,0
33829,1
39261,1
27793,0
68495,1
76330,1
3684,1
77812,1
44868,0
70221,0
72986,0
32088,1
49029,1
18552,1
976,1
33086,1
20202,0
1960,1
24679,1
63130,0
18297,0
65911,0
65564,0
51706,1
46851,0
15121,0
2199,1
73,0
53334,1
4366,1
64077,1
39525,0
32648,1
25236,1
54626,0
72274,0
83,0
24245,0
15100,0
43071,1
67001,0
60893,1
47324,0
38045,1
75673,1
4843,0
66325,1
719,1
34003,0
199,1
76102,1
64854,0
5431,1
10792,0
17217,1
25278,1
13561,0
71890,0
65997,0
58563,0
55002,1
31361,0
37056,0
35453,0
31619,1
50963,1
43170,1
11097,1
47642,1
25335,1
16929,1
66281,1
21421,0
69155,1
30455,0
27987,1
26244,1
73686,1
1667,0
22404,0
61460,0
13458,0
38215,0
50031,1
50920,1
1444,1
44314,0
16642,0
65575,1
49357,1
8055,1
250,0
52455,0
34476,0
57245,1
38438,0
40483,0
21933,1
37220,1
67182,0
1550,0
75294,0
52384,1
43591,0
38830,1
60200,0
13483,1
62918,1
15149,1
4958,0
53296,0
27541,1
12682,0
28977,1
42675,1
1932,0
12624,0
60174,0
39196,1
36879,1
23517,1
27427,1
69113,0
7831,0
63167,1
73629,0
40301,0
15957,1
53578,1
375,1
45263,1
42859,0
20751,1
69243,0
7926,0
29931,1
71477,0
35954,1
64796,1
37146,0
19489,0
1016,1
58839,1
25244,0
18458,0
24458,0
18917,0
51585,0
13089,0
62231,1
5309,1
53817,1
40150,0
36365,1
78228,0
22541,0
2237,0
46679,1
77929,1
69322,0
55824,1
23293,1
12638,1
47047,0
69744,0
56721,1
1386,0
11552,0
33313,1
63030,1
11736,1
32545,0
58913,0
67246,1
38337,0
17574,1
7510,1
41273,0
75440,0
63216,1
11,1
59758,0
55899,0
65973,0
11483,0
52704,0
2311,1
68986,1
25567,1
49819,1
23814,1
54527,0
7478,1
4660,0
6022,1
46664,1
12773,0
1459,0
65091,1
2250,1
27365,1
26723,1
38513,0
65123,0
47945,0
43643,1
54316,1
59332,1
62140,0
3688,1
75171,1
63084,0
54466,0
75137,1
73582,1
15574,1
31543,0
73567,1
24928,0
76782,0
45949,0
57511,1
22003,1
61864,1
50976,1
21947,0
20595,0
29535,0
6865,0
39887,0
52191,0
24804,1
59716,0
28107,0
52050,0
44149,1
53709,0
33894,0
58651,0
31120,1
11663,0
35132,1
74672,0
49015,1
14137,1
43011,1
37938,0
8672,1
49004,0
40769,0
70962,0
34419,0
37265,1
28101,1
60707,1
9267,1
28692,0
18489,1
22348,1
25736,0
36797,1
20023,1
34145,1
50521,0
47206,1
67319,1
74588,0
7040,0
55193,1
78043,1
67258,1
19180,0
50718,1
7013,0
28267,0
64883,1
73233,0
71001,1
77933,1
61789,0
590,0
63617,1
49374,0
55664,0
72639,0
8857,0
49604,1
28356,0
74889,1
74347,1
27776,1
72207,1
23387,1
28371,1
4821,0
72040,0
3899,0
17731,0
40506,1
71756,1
24079,0
8195,0
45482,1
40535,1
55952,1
75428,0
50470,0
61081,1
64620,0
56549,0
36514,1
49533,1
57762,1
44424,1
1120,1
70804,0
71382,0
36747,1
11160,0
26811,1
39480,1
14264,1
2030,0
38938,1
32290,1
32173,0
64728,0
16415,1
5136,1
3084,1
61607,1
23628,0
65259,0
6589,0
73496,0
22459,0
64181,0
57912,1
34573,0
21660,0
76064,1
19664,1
4732,0
50616,0
71474,0
24161,1
4948,1
44993,1
70781,0
46783,0
74908,1
17552,1
14864,0
19102,0
55342,0
610,0
32517,0
11621,1
31239,0
74090,1
71269,1
41131,0
19064,1
47005,1
19368,0
32150,1
66714,0
47208,1
43609,1
43348,1
72170,1
6727,0
2445,0
71726,0
26663,1
8250,0
67674,1
75309,0
50719,1
76272,0
45280,0
25709,0
37708,0
17048,1
62168,1
63603,1
15632,1
43556,0
6142,0
63,0
12232,0
13874,1
34111,1
38156,0
57981,1
112,0
52225,0
55031,1
54398,1
64653,0
29871,1
7187,1
48417,1
31874,0
54935,0
62869,0
47929,0
10123,0
22729,1
9653,1
14096,0
68431,0
66508,1
12014,0
38434,1
68893,1
2226,1
16406,0
2836,0
24382,1
32254,1
34830,0
41988,0
58608,1
5313,0
20009,1
72104,1
69818,0
41851,0
37084,0
64672,1
69324,0
23324,1
57805,0
42667,1
25721,0
73457,1
67564,0
29275,1
74400,0
65205,0
57349,0
19465,1
16940,1
36243,1
24522,1
44470,0
50116,0
62871,1
10820,0
15669,0
74059,1
65536,1
17312,0
44945,1
30668,1
2232,0
26510,0
50835,0
1789,1
26394,0
11631,1
20547,0
36088,0
31620,1
33100,0
24130,0
28407,1
19205,1
7273,0
74390,1
49749,1
34530,0
72970,1
23051,1
18684,1
58192,1
76217,0
47302,0
76924,1
35456,1
66546,1
66453,0
51821,1
7918,0
74471,0
42787,0
73867,1
71267,0
36264,1
22231,0
48996,1
8578,1
10146,1
73612,0
60362,0
1015,0
70591,1
34673,1
38976,1
42635,0
50956,0
54539,0
26857,0
49907,0
30075,1
33645,1
45307,0
1074,1
6473,0
23999,1
11668,1
9037,1
48661,0
16634,0
68050,1
70144,1
2157,1
22926,1
10537,1
24572,1
49812,1
5738,1
58936,1
13843,1
41100,0
31643,0
52943,1
74020,1
75207,0
64447,0
46128,1
41135,0
40544,1
60769,0
31078,0
21589,0
50700,1
73884,0
54698,1
1722,1
63993,1
37159,1
55596,0
16672,0
45212,0
6525,0
34568,1
41933,0
77903,0
68287,0
9583,0
71285,0
21765,0
55361,1
6049,0
76484,0
73770,1
49404,0
48704,0
62936,0
46104,0
47768,0
49936,0
52605,1
5166,0
26062,0
25394,0
16969,0
32485,1
39926,0
1802,1
57821,1
25004,0
21099,1
27305,1
44404,0
37950,1
15249,0
47319,0
55324,0
25135,0
73453,1
21642,1
40573,1
74093,1
26815,0
43051,1
49771,0
4841,0
12158,0
68924,1
51032,1
56507,1
67444,0
64819,0
28546,0
45668,1
27661,0
66390,1
5606,0
11879,0
13997,1
25874,1
70656,1
50640,1
58957,0
24153,1
20914,1
11593,1
69303,1
1970,1
23321,1
22956,0
29024,1
20465,1
9961,0
74794,1
42583,0
60955,0
52125,1
11204,0
76886,1
20597,0
60243,1
24905,1
30115,1
53287,1
4656,0
4531,1
54120,1
30129,0
9201,1
35058,1
54451,1
32679,0
58542,1
29553,1
35653,0
68130,1
40899,0
10573,0
73011,0
68853,1
71676,0
70022,0
21672,1
31316,1
11671,1
74605,0
35014,1
13923,1
52135,0
31781,1
7916,1
11395,0
8124,1
25425,0
24908,1
6888,1
23923,0
13381,0
2198,0
41372,1
39952,0
8918,0
57648,1
11410,1
64587,1
42292,1
29088,0
4299,0
4652,0
61511,1
41638,1
66251,1
25334,1
1003,1
72311,1
19997,1
41784,1
53338,0
64418,1
7812,1
18096,1
11098,0
77396,0
46726,1
3052,1
49204,1
14794,1
41534,0
59632,1
71828,1
4533,1
44515,0
75676,1
7534,1
9894,0
34254,0
27002,1
17460,1
35837,0
39916,1
60271,1
29246,0
25715,1
15708,1
28067,0
19082,1
69269,1
56797,0
62529,0
34256,1
29141,0
14416,1
36683,0
36713,1
29762,1
19580,0
15561,1
51986,0
10212,1
22982,0
59669,1
16144,0
11116,1
19558,1
52721,0
72005,0
26143,1
23775,1
33988,0
25086,1
73281,1
6192,0
45989,1
19948,1
70438,0
22491,0
13899,0
13615,0
28159,0
53692,1
72254,1
36061,1
27296,1
72464,0
72248,1
70612,1
71837,0
35071,1
5424,0
23184,0
10459,0
60714,0
26153,0
31579,1
54165,1
72097,1
3492,0
23901,0
37520,1
33451,0
62444,1
44490,0
72831,1
70808,0
73234,1
39684,1
35937,0
51261,1
29489,1
63300,1
74386,1
5093,0
12763,1
57917,1
21236,0
4488,0
38292,0
40386,1
44099,0
7118,0
470,0
71896,0
62437,1
1056,1
49150,0
54259,0
41865,0
14169,1
24479,1
29106,0
40233,0
61880,0
730,1
63289,1
1238,1
29165,1
1688,0
5368,1
13693,0
12058,1
39064,0
18865,1
18638,0
24336,1
56842,0
74503,1
46474,1
77771,1
77836,0
22811,1
68301,1
66073,1
34970,1
68442,0
45718,1
7617,1
1379,1
11149,1
8970,1
28933,1
69080,0
51351,1
68655,1
46002,1
74494,0
69175,1
35607,1
14469,0
62160,1
67580,1
3726,1
11019,0
20831,1
7289,0
22635,0
14179,1
34627,0
41030,1
16789,1
71498,0
59222,1
39566,0
60738,1
68676,0
60617,0
59764,1
38193,0
50849,1
705,0
5360,0
18059,1
77294,1
39349,1
22674,1
64523,1
54270,0
71220,1
75104,0
67971,0
37042,1
75397,1
73142,0
31436,0
1460,0
57226,0
27608,0
26300,0
57986,0
15766,1
47893,1
8323,1
32064,0
51123,0
9539,0
29623,0
29795,0
77096,0
6626,1
2293,1
69873,1
25959,1
38586,0
17124,1
68702,1
1840,1
24734,0
55192,0
10506,1
8726,1
32497,1
6046,1
457,1
18799,1
12700,1
11032,1
61440,1
71746,1
25208,0
75169,0
45883,1
74593,1
49316,0
73021,1
3924,1
8664,1
64678,0
17059,0
56189,1
6653,1
52607,0
19020,0
18215,0
25401,1
12418,1
54743,0
46892,0
58399,1
55489,1
12880,0
39668,0
76582,1
19099,0
28908,1
47453,0
74824,1
67348,1
343,1
20484,1
66490,1
11983,1
71362,0
31054,1
64006,0
60019,0
426,1
39910,1
71589,1
60221,1
43069,1
62526,1
15351,1
13845,0
60426,0
65350,1
10875,1
42946,0
48897,0
66794,0
33054,0
12168,0
37391,1
12465,0
59227,0
77273,1
3418,0
16918,1
17,1
12003,1
37618,0
48587,1
72215,0
12263,1
7615,0
76601,0
7818,0
56496,1
64050,1
20353,1
77114,1
6001,1
35302,0
39086,0
44746,0
12694,1
74816,1
11386,1
55861,1
68981,0
28760,1
35173,0
63874,1
5697,1
73721,1
33555,1
3988,0
75132,1
72828,0
44360,1
77024,1
58617,0
27879,1
69307,1
34485,1
39711,0
6659,0
3214,1
66604,0
32831,1
13186,0
49688,1
5849,0
46558,0
66824,1
54548,1
75266,0
21751,1
2746,0
35796,0
22638,0
46626,1
27962,1
67562,1
7169,1
11972,1
59144,1
65451,0
1471,0
63728,1
69301,0
3814,0
33942,1
55500,0
42222,0
37202,1
30831,0
17795,1
56519,1
49123,1
24575,1
70356,1
19090,1
16112,0
24489,0
56729,1
14366,1
61925,1
20137,1
64177,0
35197,0
29862,1
30540,1
19537,0
69713,1
52389,1
1334,1
2379,0
72989,1
58870,0
50304,0
17524,0
70623,0
56289,1
5477,1
54498,1
52854,0
12116,1
25367,0
42241,1
54927,1
2920,0
24113,1
73056,1
13412,0
51063,1
43870,0
72430,1
41258,0
47871,1
15624,1
63464,1
44777,0
27331,1
73775,1
9169,0
24437,1
67982,0
22012,1
64753,1
12456,0
67100,0
34950,1
2837,1
49352,0
58030,1
64244,0
77247,1
69448,1
58376,0
22560,0
18838,0
63425,0
77553,0
36793,1
32938,0
22260,1
37113,1
2711,0
29471,1
75088,0
69644,1
76597,0
35625,0
16592,1
24582,1
42795,1
73904,0
63857,0
1939,1
48300,0
67200,0
36622,0
5298,0
31094,1
11161,1
30420,1
76683,0
29688,1
8061,0
78042,1
43122,0
48463,0
70184,0
25124,0
7861,1
38217,0
51138,1
16202,1
51182,1
54095,1
35972,0
72365,0
73691,0
37406,1
77414,1
39479,1
37626,0
20150,0
41549,1
44031,1
74776,1
21029,1
61178,0
40516,1
28081,1
2366,1
71265,1
46427,1
54052,1
45007,1
8379,0
75709,0
16161,1
21866,0
68260,0
38289,1
30219,1
53702,0
46085,1
32929,1
10657,1
6609,0
8268,1
4446,1
19426,0
77600,1
70731,0
28322,1
32572,1
3374,0
69133,0
77701,1
70181,0
24639,0
51562,0
35997,1
31195,0
54557,1
60199,0
54504,1
7501,0
12553,1
47133,0
23911,0
26878,0
66891,0
66731,1
66870,0
50672,1
51007,0
76368,0
30957,1
77717,1
70874,1
44708,0
21366,0
37552,1
68999,1
60983,0
52280,1
74260,0
68742,0
39355,1
62349,1
47667,1
28189,0
59654,1
17578,1
39045,1
67465,1
25815,1
52060,0
35363,0
53585,0
23426,1
62862,0
64129,1
3592,1
28779,0
